date,time,Flow,Speed,Density,Occupancy_ramp
12/1/2021,6:00,176.21,76.28138528,2.31,2.31
12/1/2021,6:05,201.47,73.7985348,2.73,2.732631579
12/1/2021,6:10,210.95,76.70909091,2.75,2.75
12/1/2021,6:15,226.74,80.12014134,2.83,2.831052632
12/1/2021,6:20,233.05,74.93569132,3.11,3.108947368
12/1/2021,6:25,250.11,72.0778098,3.47,3.473684211
12/1/2021,6:30,268.42,75.3988764,3.56,3.560526316
12/1/2021,6:35,330.63,75.83256881,4.36,4.359473684
12/1/2021,6:40,362.53,75.21369295,4.82,4.822631579
12/1/2021,6:45,358.42,75.61603376,4.74,4.741578947
12/1/2021,6:50,308.53,73.98800959,4.17,4.174210526
12/1/2021,6:55,317.68,73.70765661,4.31,4.313157895
12/1/2021,7:00,296.53,74.31829574,3.99,3.988947368
12/1/2021,7:05,341.05,74.62800875,4.57,4.573684211
12/1/2021,7:10,369.79,75.93223819,4.87,4.874736842
12/1/2021,7:15,422.21,73.81293706,5.72,5.72
12/1/2021,7:20,441.79,77.10122164,5.73,5.725789474
12/1/2021,7:25,467.68,71.73006135,6.52,6.518947368
12/1/2021,7:30,502.11,70.32352941,7.14,7.144210526
12/1/2021,7:35,571.89,71.39700375,8.01,8.012631579
12/1/2021,7:40,583.58,68.73733804,8.49,8.493157895
12/1/2021,7:45,568.42,68.48433735,8.3,8.302105263
12/1/2021,7:50,536.84,73.53972603,7.3,7.300526316
12/1/2021,7:55,458.84,75.59143328,6.07,6.067368421
12/1/2021,8:00,379.89,72.22243346,5.26,5.256842105
12/1/2021,8:05,376.74,74.6019802,5.05,5.048421053
12/1/2021,8:10,394.11,74.78368121,5.27,5.274210526
12/1/2021,8:15,430.42,74.72569444,5.76,5.760526316
12/1/2021,8:20,421.58,72.93771626,5.78,5.777894737
12/1/2021,8:25,413.37,76.69202226,5.39,5.39
12/1/2021,8:30,399.47,75.08834586,5.32,5.320526316
12/1/2021,8:35,406.74,75.18299445,5.41,5.407368421
12/1/2021,8:40,412.11,71.546875,5.76,5.760526316
12/1/2021,8:45,444,72.43066884,6.13,6.125263158
12/1/2021,8:50,426,72.94520548,5.84,5.835789474
12/1/2021,8:55,381.47,72.93881453,5.23,5.233684211
12/1/2021,9:00,378.32,78.00412371,4.85,4.851578947
12/1/2021,9:05,391.89,79.01008065,4.96,4.955789474
12/1/2021,9:10,392.21,77.97415507,5.03,5.031052632
12/1/2021,9:15,419.05,78.03538175,5.37,5.372631579
12/1/2021,9:20,446.84,78.25569177,5.71,5.708421053
12/1/2021,9:25,394.42,78.884,5,5.002105263
12/1/2021,9:30,394.42,74,5.33,5.332105263
12/1/2021,9:35,431.68,80.23791822,5.38,5.384210526
12/1/2021,9:40,418.74,74.90876565,5.59,5.586842105
12/1/2021,9:45,432.63,79.52757353,5.44,5.442105263
12/1/2021,9:50,409.26,80.24705882,5.1,5.100526316
12/1/2021,9:55,410.84,76.64925373,5.36,5.361052632
12/1/2021,10:00,400.42,76.70881226,5.22,5.216315789
12/1/2021,10:05,392.53,73.09683426,5.37,5.372631579
12/1/2021,10:10,384.95,77.6108871,4.96,4.955789474
12/1/2021,10:15,407.05,78.58108108,5.18,5.175789474
12/1/2021,10:20,408.32,76.46441948,5.34,5.343684211
12/1/2021,10:25,396,73.88059701,5.36,5.361052632
12/1/2021,10:30,460.42,80.07304348,5.75,5.748947368
12/1/2021,10:35,469.26,77.30807249,6.07,6.073157895
12/1/2021,10:40,495.79,77.34633385,6.41,6.408947368
12/1/2021,10:45,492,77.72511848,6.33,6.333684211
12/1/2021,10:50,476.21,79.10465116,6.02,6.015263158
12/1/2021,10:55,470.84,77.18688525,6.1,6.102105263
12/1/2021,11:00,466.11,76.28641571,6.11,6.107894737
12/1/2021,11:05,456.63,76.35953177,5.98,5.980526316
12/1/2021,11:10,469.26,76.30243902,6.15,6.154210526
12/1/2021,11:15,498.95,76.52607362,6.52,6.524736842
12/1/2021,11:20,459.47,76.70617696,5.99,5.986315789
12/1/2021,11:25,478.42,77.28917609,6.19,6.188947368
12/1/2021,11:30,503.68,77.96904025,6.46,6.461052632
12/1/2021,11:35,481.58,78.05186386,6.17,6.171578947
12/1/2021,11:40,509.37,78.72797527,6.47,6.472631579
12/1/2021,11:45,509.37,76.7123494,6.64,6.640526316
12/1/2021,11:50,508.74,76.96520424,6.61,6.611578947
12/1/2021,11:55,523.89,79.61854103,6.58,6.582631579
12/1/2021,12:00,505.89,74.94666667,6.75,6.750526316
12/1/2021,12:05,528.32,75.58226037,6.99,6.993684211
12/1/2021,12:10,523.89,76.48029197,6.85,6.854736842
12/1/2021,12:15,517.89,78.70668693,6.58,6.582631579
12/1/2021,12:20,550.74,76.70473538,7.18,7.184736842
12/1/2021,12:25,502.42,79.24605678,6.34,6.339473684
12/1/2021,12:30,561.16,78.37430168,7.16,7.161578947
12/1/2021,12:35,605.05,79.50722733,7.61,7.607368421
12/1/2021,12:40,619.58,78.82697201,7.86,7.862105263
12/1/2021,12:45,609.47,79.56527415,7.66,7.659473684
12/1/2021,12:50,539.05,78.12318841,6.9,6.901052632
12/1/2021,12:55,566.21,77.66941015,7.29,7.294736842
12/1/2021,13:00,562.74,78.59497207,7.16,7.161578947
12/1/2021,13:05,534,76.28571429,7,6.999473684
12/1/2021,13:10,562.42,77.25549451,7.28,7.277368421
12/1/2021,13:15,577.58,75.30378096,7.67,7.671052632
12/1/2021,13:20,583.26,77.768,7.5,7.503157895
12/1/2021,13:25,588.95,75.31329923,7.82,7.815789474
12/1/2021,13:30,661.58,73.59065628,8.99,8.991052632
12/1/2021,13:35,649.89,76.09953162,8.54,8.539473684
12/1/2021,13:40,634.74,77.5018315,8.19,8.192105263
12/1/2021,13:45,652.74,74.25938567,8.79,8.788421053
12/1/2021,13:50,666.32,78.0234192,8.54,8.539473684
12/1/2021,13:55,592.74,77.78740157,7.62,7.624736842
12/1/2021,14:00,579.79,65.29166667,8.88,8.875263158
12/1/2021,14:05,646.11,61.18465909,10.56,10.56
12/1/2021,14:10,732.63,54.87865169,13.35,13.35052632
12/1/2021,14:15,717.16,55.16615385,13,12.99736842
12/1/2021,14:20,731.37,53.4627193,13.68,13.68052632
12/1/2021,14:25,734.21,56.17521041,13.07,13.07263158
12/1/2021,14:30,727.89,52.06652361,13.98,13.98157895
12/1/2021,14:35,814.11,53.20980392,15.3,15.29578947
12/1/2021,14:40,841.89,52.8161857,15.94,15.94421053
12/1/2021,14:45,864,55.77792124,15.49,15.48684211
12/1/2021,14:50,830.21,51.72647975,16.05,16.05421053
12/1/2021,14:55,734.53,45.28545006,16.22,16.22210526
12/1/2021,15:00,648.63,37.32048331,17.38,17.38
12/1/2021,15:05,642.32,32.30985915,19.88,19.88105263
12/1/2021,15:10,689.68,26.38408569,26.14,26.13947368
12/1/2021,15:15,680.21,25.03533309,27.17,27.17
12/1/2021,15:20,761.37,28.14676525,27.05,27.05421053
12/1/2021,15:25,760.11,30.06764241,25.28,25.27684211
12/1/2021,15:30,762.95,30.00196618,25.43,25.42736842
12/1/2021,15:35,739.26,28.94518403,25.54,25.54315789
12/1/2021,15:40,773.37,28.90022422,26.76,26.75894737
12/1/2021,15:45,752.21,31.14741201,24.15,24.15368421
12/1/2021,15:50,738,31.17870722,23.67,23.66736842
12/1/2021,15:55,731.37,32.16226913,22.74,22.74105263
12/1/2021,16:00,708.32,31.35546702,22.59,22.59052632
12/1/2021,16:05,740.21,30.58719008,24.2,24.2
12/1/2021,16:10,751.89,28.80804598,26.1,26.09894737
12/1/2021,16:15,769.89,28.5461624,26.97,26.96736842
12/1/2021,16:20,769.89,28.32560706,27.18,27.18157895
12/1/2021,16:25,726.95,28.95061728,25.11,25.10894737
12/1/2021,16:30,801.47,29.4874908,27.18,27.18157895
12/1/2021,16:35,842.84,29.38772664,28.68,28.68105263
12/1/2021,16:40,808.42,28.33578689,28.53,28.53052632
12/1/2021,16:45,766.11,27.50843806,27.85,27.85315789
12/1/2021,16:50,759.79,27.93345588,27.2,27.20473684
12/1/2021,16:55,751.89,27.25226531,27.59,27.59263158
12/1/2021,17:00,751.89,25.67053602,29.29,29.28894737
12/1/2021,17:05,825.79,27.1552121,30.41,30.41210526
12/1/2021,17:10,853.26,26.34331584,32.39,32.38631579
12/1/2021,17:15,814.42,24.4350435,33.33,33.33
12/1/2021,17:20,839.37,25.48952323,32.93,32.93052632
12/1/2021,17:25,817.26,26.43143596,30.92,30.92157895
12/1/2021,17:30,778.42,28.44062843,27.37,27.37263158
12/1/2021,17:35,767.37,28.59053651,26.84,26.84
12/1/2021,17:40,767.68,29.50345888,26.02,26.02368421
12/1/2021,17:45,738.95,29.95338468,24.67,24.67473684
12/1/2021,17:50,716.53,30.19511167,23.73,23.73105263
12/1/2021,17:55,676.42,30.37359677,22.27,22.26631579
12/1/2021,18:00,662.53,31.0173221,21.36,21.36315789
12/1/2021,18:05,657.47,31.41280459,20.93,20.93473684
12/1/2021,18:10,664.11,31.12043112,21.34,21.34
12/1/2021,18:15,613.58,29.75654704,20.62,20.62210526
12/1/2021,18:20,586.11,28.21906596,20.77,20.77263158
12/1/2021,18:25,567.79,28.67626263,19.8,19.8
12/1/2021,18:30,524.53,30.23227666,17.35,17.35105263
12/1/2021,18:35,492.32,27.65842697,17.8,17.79684211
12/1/2021,18:40,463.58,30.72100729,15.09,15.09315789
12/1/2021,18:45,459.47,29.50995504,15.57,15.57368421
12/1/2021,18:50,419.37,30.81337252,13.61,13.61105263
12/1/2021,18:55,399.16,37.40955951,10.67,10.67
12/1/2021,19:00,396.32,77.86247544,5.09,5.094736842
12/1/2021,19:05,435.79,79.37887067,5.49,5.494210526
12/1/2021,19:10,451.58,80.49554367,5.61,5.61
12/1/2021,19:15,429.16,81.58935361,5.26,5.262631579
12/1/2021,19:20,444.32,82.43413729,5.39,5.39
12/1/2021,19:25,422.84,79.48120301,5.32,5.320526316
12/1/2021,19:30,377.68,80.7008547,4.68,4.683684211
12/1/2021,19:35,376.11,79.18105263,4.75,4.753157895
12/1/2021,19:40,389.05,78.27967807,4.97,4.973157895
12/1/2021,19:45,375.16,78.81512605,4.76,4.758947368
12/1/2021,19:50,375.47,78.55020921,4.78,4.776315789
12/1/2021,19:55,346.42,79.63678161,4.35,4.353684211
12/1/2021,20:00,344.21,77.69977427,4.43,4.428947368
12/1/2021,20:05,329.05,79.09855769,4.16,4.162631579
12/1/2021,20:10,327.16,79.60097324,4.11,4.110526316
12/1/2021,20:15,318,80.50632911,3.95,3.954210526
12/1/2021,20:20,298.11,81.6739726,3.65,3.647368421
12/1/2021,20:25,314.53,81.48445596,3.86,3.855789474
12/1/2021,20:30,307.89,81.66843501,3.77,3.774736842
12/1/2021,20:35,274.11,84.86377709,3.23,3.230526316
12/1/2021,20:40,301.89,80.504,3.75,3.745789474
12/1/2021,20:45,280.11,82.38529412,3.4,3.404210526
12/1/2021,20:50,264.63,79.23053892,3.34,3.340526316
12/1/2021,20:55,248.21,86.18402778,2.88,2.877368421
12/2/2021,6:00,187.58,75.63709677,2.48,2.483684211
12/2/2021,6:05,204.32,77.68821293,2.63,2.634210526
12/2/2021,6:10,192.63,74.6627907,2.58,2.576315789
12/2/2021,6:15,204.32,79.8125,2.56,2.558947368
12/2/2021,6:20,221.68,74.63973064,2.97,2.97
12/2/2021,6:25,265.26,74.93220339,3.54,3.543157895
12/2/2021,6:30,282.32,77.13661202,3.66,3.664736842
12/2/2021,6:35,317.68,74.22429907,4.28,4.284210526
12/2/2021,6:40,328.74,77.53301887,4.24,4.237894737
12/2/2021,6:45,339.47,76.45720721,4.44,4.440526316
12/2/2021,6:50,323.68,78.5631068,4.12,4.122105263
12/2/2021,6:55,352.42,75.46466809,4.67,4.666315789
12/2/2021,7:00,337.26,77.53103448,4.35,4.353684211
12/2/2021,7:05,332.21,76.02059497,4.37,4.365263158
12/2/2021,7:10,323.68,75.2744186,4.3,4.301578947
12/2/2021,7:15,399.16,72.9725777,5.47,5.465263158
12/2/2021,7:20,412.11,73.19893428,5.63,5.627368421
12/2/2021,7:25,449.68,73.71803279,6.1,6.102105263
12/2/2021,7:30,430.74,71.43283582,6.03,6.026842105
12/2/2021,7:35,477.79,68.15834522,7.01,7.005263158
12/2/2021,7:40,536.21,70.3687664,7.62,7.618947368
12/2/2021,7:45,597.16,61.12180143,9.77,9.766842105
12/2/2021,7:50,551.37,67.4871481,8.17,8.174736842
12/2/2021,7:55,481.58,74.43276662,6.47,6.466842105
12/2/2021,8:00,411.16,73.42142857,5.6,5.604210526
12/2/2021,8:05,420,75.2688172,5.58,5.581052632
12/2/2021,8:10,426,76.75675676,5.55,5.552105263
12/2/2021,8:15,442.42,75.36967632,5.87,5.870526316
12/2/2021,8:20,415.89,72.70804196,5.72,5.72
12/2/2021,8:25,393.16,75.31800766,5.22,5.222105263
12/2/2021,8:30,377.37,73.41828794,5.14,5.141052632
12/2/2021,8:35,399.16,72.44283122,5.51,5.505789474
12/2/2021,8:40,433.26,75.74475524,5.72,5.72
12/2/2021,8:45,458.84,73.76848875,6.22,6.223684211
12/2/2021,8:50,430.74,75.83450704,5.68,5.679473684
12/2/2021,8:55,368.84,75.27346939,4.9,4.897894737
12/2/2021,9:00,391.58,79.58943089,4.92,4.915263158
12/2/2021,9:05,396.95,77.22762646,5.14,5.141052632
12/2/2021,9:10,402.95,78.24271845,5.15,5.152631579
12/2/2021,9:15,437.68,78.15714286,5.6,5.598421053
12/2/2021,9:20,411.47,77.63584906,5.3,5.303157895
12/2/2021,9:25,428.21,79.88992537,5.36,5.355263158
12/2/2021,9:30,444,81.91881919,5.42,5.424736842
12/2/2021,9:35,426.95,76.78956835,5.56,5.563684211
12/2/2021,9:40,471.47,77.54440789,6.08,6.078947368
12/2/2021,9:45,488.21,78.87075929,6.19,6.188947368
12/2/2021,9:50,473.05,81.00171233,5.84,5.841578947
12/2/2021,9:55,460.11,77.85279188,5.91,5.911052632
12/2/2021,10:00,411.79,75.41941392,5.46,5.459473684
12/2/2021,10:05,400.74,78.42270059,5.11,5.106315789
12/2/2021,10:10,410.84,75.10786106,5.47,5.465263158
12/2/2021,10:15,419.68,77.43173432,5.42,5.418947368
12/2/2021,10:20,422.21,76.6261343,5.51,5.505789474
12/2/2021,10:25,416.53,78.00187266,5.34,5.343684211
12/2/2021,10:30,440.84,78.02477876,5.65,5.650526316
12/2/2021,10:35,467.05,78.10200669,5.98,5.980526316
12/2/2021,10:40,440.53,76.74738676,5.74,5.743157895
12/2/2021,10:45,479.37,77.44264943,6.19,6.194736842
12/2/2021,10:50,434.53,75.17820069,5.78,5.783684211
12/2/2021,10:55,471.47,79.23865546,5.95,5.951578947
12/2/2021,11:00,464.53,77.81072027,5.97,5.974736842
12/2/2021,11:05,462.95,76.64735099,6.04,6.044210526
12/2/2021,11:10,472.11,77.77759473,6.07,6.073157895
12/2/2021,11:15,476.53,78.37664474,6.08,6.084736842
12/2/2021,11:20,486.32,77.19365079,6.3,6.298947368
12/2/2021,11:25,497.68,77.64118565,6.41,6.408947368
12/2/2021,11:30,508.42,80.44620253,6.32,6.316315789
12/2/2021,11:35,495.79,76.98602484,6.44,6.443684211
12/2/2021,11:40,523.58,77.45266272,6.76,6.756315789
12/2/2021,11:45,540.32,77.85590778,6.94,6.941578947
12/2/2021,11:50,521.05,75.40520984,6.91,6.912631579
12/2/2021,11:55,509.05,75.86438152,6.71,6.71
12/2/2021,12:00,523.26,76.83700441,6.81,6.808421053
12/2/2021,12:05,522.32,76.58651026,6.82,6.82
12/2/2021,12:10,565.89,78.16160221,7.24,7.236842105
12/2/2021,12:15,491.05,75.54615385,6.5,6.501578947
12/2/2021,12:20,422.84,73.66550523,5.74,5.737368421
12/2/2021,12:25,431.68,75.07478261,5.75,5.748947368
12/2/2021,12:30,413.68,74.4028777,5.56,5.563684211
12/2/2021,12:35,378,72.27533461,5.23,5.227894737
12/2/2021,12:40,394.42,73.5858209,5.36,5.361052632
12/2/2021,12:45,422.21,72.29623288,5.84,5.835789474
12/2/2021,12:50,446.84,77.04137931,5.8,5.795263158
12/2/2021,12:55,615.16,78.16518424,7.87,7.873684211
12/2/2021,13:00,657.47,79.50060459,8.27,8.273157895
12/2/2021,13:05,719.68,78.65355191,9.15,9.147368421
12/2/2021,13:10,745.89,79.6040555,9.37,9.373157895
12/2/2021,13:15,738,76.95516163,9.59,9.593157895
12/2/2021,13:20,671.05,78.94705882,8.5,8.498947368
12/2/2021,13:25,618.95,74.75241546,8.28,8.284736842
12/2/2021,13:30,630,77.20588235,8.16,8.157368421
12/2/2021,13:35,612.63,76.77067669,7.98,7.977894737
12/2/2021,13:40,615.47,77.41761006,7.95,7.948947368
12/2/2021,13:45,613.58,76.60174782,8.01,8.006842105
12/2/2021,13:50,678,79.29824561,8.55,8.545263158
12/2/2021,13:55,672.63,79.60118343,8.45,8.452631579
12/2/2021,14:00,658.42,63.92427184,10.3,10.29947368
12/2/2021,14:05,680.84,53.27386541,12.78,12.78315789
12/2/2021,14:10,729.16,53.93195266,13.52,13.51842105
12/2/2021,14:15,727.89,53.60014728,13.58,13.57631579
12/2/2021,14:20,772.11,53.69332406,14.38,14.38105263
12/2/2021,14:25,802.11,55.24173554,14.52,14.52
12/2/2021,14:30,777.79,46.32459797,16.79,16.78947368
12/2/2021,14:35,839.05,47.51132503,17.66,17.65789474
12/2/2021,14:40,822.63,44.25121033,18.59,18.59
12/2/2021,14:45,835.26,41.763,20,19.99684211
12/2/2021,14:50,818.84,37.94439296,21.58,21.57736842
12/2/2021,14:55,751.26,34.52481618,21.76,21.76263158
12/2/2021,15:00,662.53,32.58878505,20.33,20.33263158
12/2/2021,15:05,638.53,30.83196523,20.71,20.71473684
12/2/2021,15:10,697.89,32.85734463,21.24,21.24157895
12/2/2021,15:15,735.47,31.79723303,23.13,23.13473684
12/2/2021,15:20,753.47,29.37504873,25.65,25.64736842
12/2/2021,15:25,730.42,31.01571125,23.55,23.55157895
12/2/2021,15:30,694.74,32.41903873,21.43,21.42684211
12/2/2021,15:35,737.05,30.25656814,24.36,24.36210526
12/2/2021,15:40,799.26,31.50413875,25.37,25.36947368
12/2/2021,15:45,796.42,32.60008187,24.43,24.42578947
12/2/2021,15:50,765.79,31.61808423,24.22,24.21736842
12/2/2021,15:55,728.21,31.4425734,23.16,23.16368421
12/2/2021,16:00,728.21,31.12008547,23.4,23.40105263
12/2/2021,16:05,743.68,29.64049422,25.09,25.08578947
12/2/2021,16:10,807.47,29.95066766,26.96,26.95578947
12/2/2021,16:15,838.42,30.11566092,27.84,27.83578947
12/2/2021,16:20,822.32,30.42249353,27.03,27.02526316
12/2/2021,16:25,806.53,30.76010679,26.22,26.22052632
12/2/2021,16:30,814.42,31.9130094,25.52,25.52
12/2/2021,16:35,828.63,32.11744186,25.8,25.80368421
12/2/2021,16:40,804.63,31.80355731,25.3,25.3
12/2/2021,16:45,809.37,29.14548073,27.77,27.77210526
12/2/2021,16:50,798,31.64155432,25.22,25.21894737
12/2/2021,16:55,760.74,30.36886228,25.05,25.05105263
12/2/2021,17:00,770.84,32.17195326,23.96,23.96263158
12/2/2021,17:05,784.42,30.08899118,26.07,26.07
12/2/2021,17:10,813.16,29.97272392,27.13,27.12947368
12/2/2021,17:15,853.26,30.05494893,28.39,28.39157895
12/2/2021,17:20,842.21,29.76007067,28.3,28.30473684
12/2/2021,17:25,804,29.79985174,26.98,26.97894737
12/2/2021,17:30,819.47,30.10543718,27.22,27.21631579
12/2/2021,17:35,820.74,29.2807706,28.03,28.02684211
12/2/2021,17:40,798.32,27.43367698,29.1,29.10368421
12/2/2021,17:45,788.84,30.20061256,26.12,26.11631579
12/2/2021,17:50,776.53,30.25048695,25.67,25.67052632
12/2/2021,17:55,699.79,29.46484211,23.75,23.74842105
12/2/2021,18:00,670.74,29.62632509,22.64,22.63684211
12/2/2021,18:05,660,27.42002493,24.07,24.07263158
12/2/2021,18:10,635.37,28.86733303,22.01,22.01157895
12/2/2021,18:15,615.79,29.73394495,20.71,20.70894737
12/2/2021,18:20,595.26,30.04846037,19.81,19.80578947
12/2/2021,18:25,548.84,30.44037715,18.03,18.03421053
12/2/2021,18:30,517.89,28.61270718,18.1,18.10368421
12/2/2021,18:35,516.63,29.55549199,17.48,17.48421053
12/2/2021,18:40,455.37,31.93338008,14.26,14.25947368
12/2/2021,18:45,411.79,28.61640028,14.39,14.38684211
12/2/2021,18:50,408.95,36.54602324,11.19,11.19105263
12/2/2021,18:55,395.68,70.28063943,5.63,5.633157895
12/2/2021,19:00,415.89,79.82533589,5.21,5.210526316
12/2/2021,19:05,442.11,83.89184061,5.27,5.274210526
12/2/2021,19:10,432.63,79.96857671,5.41,5.407368421
12/2/2021,19:15,446.21,80.25359712,5.56,5.563684211
12/2/2021,19:20,446.53,81.63254113,5.47,5.471052632
12/2/2021,19:25,383.05,79.30641822,4.83,4.834210526
12/2/2021,19:30,362.84,79.74505495,4.55,4.550526316
12/2/2021,19:35,375.47,80.92025862,4.64,4.637368421
12/2/2021,19:40,384,78.85010267,4.87,4.868947368
12/2/2021,19:45,377.37,81.50539957,4.63,4.631578947
12/2/2021,19:50,355.58,80.4479638,4.42,4.423157895
12/2/2021,19:55,346.42,80.93925234,4.28,4.278421053
12/2/2021,20:00,331.58,78.94761905,4.2,4.197368421
12/2/2021,20:05,295.58,79.03208556,3.74,3.74
12/2/2021,20:10,309.47,79.35128205,3.9,3.902105263
12/2/2021,20:15,317.37,80.55076142,3.94,3.936842105
12/2/2021,20:20,331.58,81.87160494,4.05,4.046842105
12/2/2021,20:25,329.68,83.46329114,3.95,3.954210526
12/2/2021,20:30,318.63,80.66582278,3.95,3.948421053
12/2/2021,20:35,319.89,80.78030303,3.96,3.96
12/2/2021,20:40,305.68,79.60416667,3.84,3.838421053
12/2/2021,20:45,280.11,80.03142857,3.5,3.502631579
12/2/2021,20:50,238.11,82.39100346,2.89,2.888947368
12/2/2021,20:55,251.37,79.8,3.15,3.149473684
12/3/2021,6:00,181.26,79.15283843,2.29,2.286842105
12/3/2021,6:05,181.26,74.59259259,2.43,2.431578947
12/3/2021,6:10,191.37,73.04198473,2.62,2.622631579
12/3/2021,6:15,208.11,75.95255474,2.74,2.744210526
12/3/2021,6:20,209.05,78.59022556,2.66,2.663157895
12/3/2021,6:25,272.84,76.42577031,3.57,3.572105263
12/3/2021,6:30,264,77.64705882,3.4,3.398421053
12/3/2021,6:35,262.11,76.41690962,3.43,3.427368421
12/3/2021,6:40,327.16,78.64423077,4.16,4.156842105
12/3/2021,6:45,315.79,73.43953488,4.3,4.301578947
12/3/2021,6:50,316.42,75.51789976,4.19,4.191578947
12/3/2021,6:55,335.05,74.12610619,4.52,4.521578947
12/3/2021,7:00,300,73.52941176,4.08,4.081578947
12/3/2021,7:05,332.53,75.40362812,4.41,4.411578947
12/3/2021,7:10,351.79,76.31019523,4.61,4.614210526
12/3/2021,7:15,369.79,71.66472868,5.16,5.164210526
12/3/2021,7:20,406.42,76.5386064,5.31,5.314736842
12/3/2021,7:25,410.53,72.78900709,5.64,5.638947368
12/3/2021,7:30,460.42,71.60497667,6.43,6.432105263
12/3/2021,7:35,470.84,72.77279753,6.47,6.466842105
12/3/2021,7:40,527.05,63.5,8.3,8.296315789
12/3/2021,7:45,540.32,69.36071887,7.79,7.792631579
12/3/2021,7:50,530.21,73.74269819,7.19,7.190526316
12/3/2021,7:55,465.79,72.89358372,6.39,6.385789474
12/3/2021,8:00,392.84,77.33070866,5.08,5.083157895
12/3/2021,8:05,390,76.32093933,5.11,5.106315789
12/3/2021,8:10,400.42,77.75145631,5.15,5.146842105
12/3/2021,8:15,402.32,73.95588235,5.44,5.436315789
12/3/2021,8:20,390.63,77.50595238,5.04,5.042631579
12/3/2021,8:25,375.16,74.88223553,5.01,5.007894737
12/3/2021,8:30,366.95,74.8877551,4.9,4.903684211
12/3/2021,8:35,385.58,75.30859375,5.12,5.117894737
12/3/2021,8:40,406.42,74.98523985,5.42,5.418947368
12/3/2021,8:45,417.47,71.60720412,5.83,5.83
12/3/2021,8:50,371.68,68.82962963,5.4,5.401578947
12/3/2021,8:55,368.84,78.47659574,4.7,4.701052632
12/3/2021,9:00,406.11,78.70348837,5.16,5.164210526
12/3/2021,9:05,405.47,76.50377358,5.3,5.297368421
12/3/2021,9:10,395.37,77.98224852,5.07,5.065789474
12/3/2021,9:15,445.58,77.76265271,5.73,5.725789474
12/3/2021,9:20,448.11,79.45212766,5.64,5.644736842
12/3/2021,9:25,420.32,79.60606061,5.28,5.28
12/3/2021,9:30,447.16,76.83161512,5.82,5.824210526
12/3/2021,9:35,495.79,77.71003135,6.38,6.38
12/3/2021,9:40,503.68,78.33281493,6.43,6.426315789
12/3/2021,9:45,477.47,79.71118531,5.99,5.986315789
12/3/2021,9:50,451.26,77.13846154,5.85,5.847368421
12/3/2021,9:55,396,74.01869159,5.35,5.349473684
12/3/2021,10:00,416.84,74.56887299,5.59,5.586842105
12/3/2021,10:05,442.74,76.46632124,5.79,5.789473684
12/3/2021,10:10,449.37,76.03553299,5.91,5.911052632
12/3/2021,10:15,441.47,75.98450947,5.81,5.806842105
12/3/2021,10:20,485.05,76.26572327,6.36,6.362631579
12/3/2021,10:25,460.42,79.38275862,5.8,5.801052632
12/3/2021,10:30,449.37,78.15130435,5.75,5.754736842
12/3/2021,10:35,494.53,75.73200613,6.53,6.530526316
12/3/2021,10:40,489.79,75.70170015,6.47,6.466842105
12/3/2021,10:45,495.16,76.41358025,6.48,6.478421053
12/3/2021,10:50,540,78.48837209,6.88,6.877894737
12/3/2021,10:55,514.74,78.10925645,6.59,6.594210526
12/3/2021,11:00,490.74,77.28188976,6.35,6.351052632
12/3/2021,11:05,502.42,76.82262997,6.54,6.542105263
12/3/2021,11:10,537.79,78.97063142,6.81,6.814210526
12/3/2021,11:15,538.74,79.34315169,6.79,6.785263158
12/3/2021,11:20,553.58,79.65179856,6.95,6.947368421
12/3/2021,11:25,560.53,78.61570827,7.13,7.132631579
12/3/2021,11:30,564,77.04918033,7.32,7.317894737
12/3/2021,11:35,583.89,77.1321004,7.57,7.572631579
12/3/2021,11:40,581.37,77.00264901,7.55,7.549473684
12/3/2021,11:45,606.63,78.68093385,7.71,7.705789474
12/3/2021,11:50,590.84,75.74871795,7.8,7.798421053
12/3/2021,11:55,565.89,76.67886179,7.38,7.375789474
12/3/2021,12:00,548.53,77.14908579,7.11,7.109473684
12/3/2021,12:05,579.47,77.6769437,7.46,7.456842105
12/3/2021,12:10,605.37,75.29477612,8.04,8.035789474
12/3/2021,12:15,589.58,77.37270341,7.62,7.618947368
12/3/2021,12:20,634.74,79.84150943,7.95,7.954736842
12/3/2021,12:25,670.74,76.56849315,8.76,8.759473684
12/3/2021,12:30,656.84,79.42442563,8.27,8.273157895
12/3/2021,12:35,669.47,78.11785298,8.57,8.574210526
12/3/2021,12:40,664.74,77.92966002,8.53,8.527894737
12/3/2021,12:45,637.89,74.95769683,8.51,8.510526316
12/3/2021,12:50,617.05,76.74751244,8.04,8.035789474
12/3/2021,12:55,640.42,75.07854631,8.53,8.533684211
12/3/2021,13:00,663.16,75.44482366,8.79,8.788421053
12/3/2021,13:05,652.74,76.16569428,8.57,8.568421053
12/3/2021,13:10,687.16,76.94960806,8.93,8.927368421
12/3/2021,13:15,653.68,76.72300469,8.52,8.522105263
12/3/2021,13:20,639.79,76.80552221,8.33,8.325263158
12/3/2021,13:25,665.37,77.63943991,8.57,8.568421053
12/3/2021,13:30,730.42,78.20342612,9.34,9.344210526
12/3/2021,13:35,774,76.5578635,10.11,10.11421053
12/3/2021,13:40,800.21,69.46267361,11.52,11.52105263
12/3/2021,13:45,779.37,49.60980267,15.71,15.71263158
12/3/2021,13:50,750.95,45.34722222,16.56,16.56368421
